,Date,vix
760,2019-01-09,19.152287463718125
761,2019-01-10,18.940886626604293
762,2019-01-11,18.316337329792105
763,2019-01-14,18.734743475741972
764,2019-01-15,17.90645492687802
765,2019-01-16,15.299792840835567
766,2019-01-17,16.239036076941716
767,2019-01-18,16.579748537941878
768,2019-01-21,18.90824403367592
769,2019-01-22,16.764841613144327
770,2019-01-23,16.586453194943008
771,2019-01-24,14.979503252480253
772,2019-01-25,15.009873754415482
773,2019-01-28,16.786436145615014
774,2019-01-29,18.134673814221497
775,2019-01-30,18.755935160667914
776,2019-01-31,18.563261977923112
777,2019-02-01,18.97895227809066
778,2019-02-11,19.37203395674678
779,2019-02-12,18.948131748337484
780,2019-02-13,20.30523390718406
781,2019-02-14,21.459941668916315
782,2019-02-15,20.834895738983132
783,2019-02-18,21.82944978933909
784,2019-02-19,22.89603581156178
785,2019-02-28,28.626466926411677
786,2019-03-01,27.495301263768727
787,2019-03-04,29.797721692157346
788,2019-03-05,30.619582599727302
789,2019-03-06,31.614876458164886
790,2019-03-07,32.841659979059095
791,2019-03-08,33.130341706207105
792,2019-03-11,30.36688868204659
793,2019-03-12,30.387069972373254
794,2019-03-13,30.320088507668856
795,2019-03-14,29.13263328271568
796,2019-03-15,27.38694965934539
797,2019-03-18,28.2172805060743
798,2019-03-19,28.90293115397299
799,2019-03-28,23.591928764519167
800,2019-03-29,24.616978071045356
801,2019-04-01,26.575675982732573
802,2019-04-02,28.977937222843213
803,2019-04-03,28.433225978805854
804,2019-04-04,30.160448521803417
805,2019-04-08,32.23713065367157
806,2019-04-09,30.405393615041998
807,2019-04-10,30.603568237073652
808,2019-04-11,30.515899313923228
809,2019-04-12,27.943699271208146
810,2019-04-15,28.030661731803587
