"SgnDate","Term","Shibor"
"2011-04-13","90天","4.24630"
"2011-04-13","1天","1.73610"
"2011-04-13","7天","1.96580"
"2011-04-14","14天","2.49920"
"2011-04-14","9个月","4.70430"
"2011-04-14","1天","1.73380"
"2011-04-14","90天","4.23870"
"2011-04-14","1年","4.79120"
"2011-04-14","6个月","4.57540"
"2011-04-14","7天","2.37820"
"2011-04-14","30天","3.47560"
"2011-04-15","9个月","4.70520"
"2011-04-15","30天","3.44790"
"2011-04-15","90天","4.23730"
"2011-04-15","1年","4.79220"
"2011-04-15","1天","1.72820"
"2011-04-15","6个月","4.57890"
"2011-04-15","7天","2.35130"
"2011-04-15","14天","2.51000"
"2011-04-18","14天","2.72210"
"2011-04-18","1天","1.76290"
"2011-04-18","1年","4.80160"
"2011-04-18","30天","3.46250"
"2011-04-18","9个月","4.71030"
"2011-04-18","6个月","4.58340"
"2011-04-18","7天","2.69500"
"2011-04-18","90天","4.26710"
"2011-04-19","1年","4.80890"
"2011-04-19","30天","3.46290"
"2011-04-19","6个月","4.58710"
"2011-04-19","90天","4.28800"
"2011-04-19","9个月","4.71660"
"2011-04-19","1天","1.76370"
"2011-04-19","7天","2.95980"
"2011-04-19","14天","3.11080"
"2011-04-20","1天","1.75690"
"2011-04-20","90天","4.30580"
"2011-04-20","9个月","4.71750"
"2011-04-20","1年","4.81160"
"2011-04-20","6个月","4.58930"
"2011-04-20","14天","3.13830"
"2011-04-20","30天","3.50390"
"2011-04-20","7天","2.99920"
"2011-04-21","1天","3.53330"
"2011-04-21","1年","4.81770"
"2011-04-21","6个月","4.59960"
"2011-04-21","90天","4.34490"
"2011-04-21","9个月","4.72170"
"2011-04-21","14天","3.98500"
"2011-04-21","30天","4.00580"
"2011-04-21","7天","3.92750"
"2011-04-22","14天","3.84170"
"2011-04-22","1天","3.07750"
"2011-04-22","1年","4.83170"
"2011-04-22","30天","4.22250"
"2011-04-22","9个月","4.73350"
"2011-04-22","6个月","4.61270"
"2011-04-22","7天","3.54960"
"2011-04-22","90天","4.37710"
"2011-04-25","1年","4.84500"
"2011-04-25","30天","4.44250"
"2011-04-25","6个月","4.63600"
"2011-04-25","90天","4.47970"
"2011-04-25","9个月","4.73570"
"2011-04-25","1天","2.69580"
"2011-04-25","7天","4.05420"
"2011-04-25","14天","3.90750"
"2011-04-26","1天","2.67920"
"2011-04-26","90天","4.52180"
"2011-04-26","9个月","4.74600"
"2011-04-26","1年","4.85640"
"2011-04-26","6个月","4.66100"
"2011-04-26","14天","4.42580"
"2011-04-26","30天","4.61490"
"2011-04-26","7天","4.42750"
"2011-04-27","1天","2.02330"
"2011-04-27","1年","4.86140"
"2011-04-27","6个月","4.66440"
"2011-04-27","90天","4.53150"
"2011-04-27","9个月","4.75390"
"2011-04-27","14天","4.06080"
"2011-04-27","30天","4.51720"
"2011-04-27","7天","3.75330"
"2011-04-28","14天","3.50920"
"2011-04-28","1天","2.02420"
"2011-04-28","1年","4.86670"
"2011-04-28","30天","4.34440"
"2011-04-28","9个月","4.76240"
"2011-04-28","6个月","4.66690"
"2011-04-28","7天","3.03920"
"2011-04-28","90天","4.53390"
"2011-04-29","1年","4.87060"
"2011-04-29","30天","4.14330"
"2011-04-29","6个月","4.67880"
"2011-04-29","90天","4.53870"
"2011-04-29","9个月","4.77170"
"2011-04-29","1天","2.49920"
"2011-04-29","7天","2.94000"
"2011-04-29","14天","3.46330"
"2011-05-03","1天","2.55250"
"2011-05-03","90天","4.53900"
"2011-05-03","1年","4.86420"
"2011-05-03","6个月","4.67540"
"2011-05-03","14天","3.18670"
"2011-05-03","30天","3.97080"
"2011-05-03","7天","2.94920"
"2011-05-03","9个月","4.76650"
"2011-05-04","9个月","4.76620"
"2011-05-04","1天","2.51670"
"2011-05-04","1年","4.86360"
"2011-05-04","7天","2.99830"
"2011-05-04","14天","3.19750"
"2011-05-04","30天","3.88240"
"2011-05-04","90天","4.51650"
"2011-05-04","6个月","4.67450"
"2011-05-05","1天","1.99420"
"2011-05-05","9个月","4.76090"
"2011-05-05","1年","4.85720"
"2011-05-05","7天","2.96500"
"2011-05-05","90天","4.52090"
"2011-05-05","14天","2.93500"
"2011-05-05","30天","3.67650"
"2011-05-05","6个月","4.65930"
"2011-05-06","1年","4.85620"
"2011-05-06","1天","1.99380"
"2011-05-06","14天","2.92920"
"2011-05-06","30天","3.59070"
"2011-05-06","9个月","4.76320"
"2011-05-06","6个月","4.66410"
"2011-05-06","7天","2.78170"
"2011-05-06","90天","4.50830"
"2011-05-09","90天","4.51010"
"2011-05-09","1年","4.85940"
"2011-05-09","1天","2.12000"
"2011-05-09","7天","2.74580"
"2011-05-09","6个月","4.66200"
"2011-05-09","9个月","4.76650"
"2011-05-09","30天","3.61580"
"2011-05-09","14天","2.92080"
"2011-05-10","9个月","4.75810"
"2011-05-10","1天","2.11000"
"2011-05-10","1年","4.85110"
"2011-05-10","7天","2.77830"
"2011-05-10","14天","2.89420"
"2011-05-10","30天","3.62800"
"2011-05-10","90天","4.49860"
"2011-05-10","6个月","4.65440"
"2011-05-11","1天","2.10060"
"2011-05-11","9个月","4.75570"
"2011-05-11","1年","4.85190"
"2011-05-11","7天","2.78830"
"2011-05-11","90天","4.49440"
"2011-05-11","14天","2.86000"
"2011-05-11","30天","3.65420"
"2011-05-11","6个月","4.65780"
"2011-05-12","1年","4.85210"
"2011-05-12","1天","2.08580"
"2011-05-12","14天","2.85460"
"2011-05-12","30天","3.71420"
"2011-05-12","9个月","4.75270"
"2011-05-12","6个月","4.64320"
"2011-05-12","7天","2.77290"
"2011-05-12","90天","4.49090"
"2011-05-13","90天","4.51380"
"2011-05-13","1年","4.85730"
"2011-05-13","1天","2.08920"
"2011-05-13","7天","3.55420"
"2011-05-13","6个月","4.66780"
"2011-05-13","9个月","4.76480"
"2011-05-13","30天","3.93000"
"2011-05-13","14天","3.82580"
"2011-05-16","9个月","4.76490"
"2011-05-16","1天","2.09080"
"2011-05-16","1年","4.85620"
"2011-05-16","7天","4.59830"
"2011-05-16","14天","4.45250"
"2011-05-16","30天","4.55920"
"2011-05-16","90天","4.52570"
"2011-05-16","6个月","4.66710"
"2011-05-17","1天","2.09920"
"2011-05-17","9个月","4.76510"
"2011-05-17","1年","4.85460"
"2011-05-17","7天","4.63750"
"2011-05-17","90天","4.54550"
"2011-05-17","14天","4.51210"
"2011-05-17","30天","4.63000"
"2011-05-17","6个月","4.67730"
"2011-05-18","1年","4.85660"
"2011-05-18","6个月","4.67730"
"2011-05-18","7天","3.26900"
"2011-05-18","9个月","4.76430"
"2011-05-18","30天","4.58080"
"2011-05-18","90天","4.56220"
"2011-05-18","1天","3.14920"
"2011-05-18","14天","4.21750"
"2011-05-19","1天","3.54670"
"2011-05-19","1年","4.85800"
"2011-05-19","14天","4.17920"
"2011-05-19","30天","4.50580"
"2011-05-19","6个月","4.67910"
"2011-05-19","7天","3.52830"
"2011-05-19","90天","4.56030"
"2011-05-19","9个月","4.76420"
"2011-05-20","7天","3.98920"
"2011-05-20","90天","4.56250"
"2011-05-20","9个月","4.76670"
"2011-05-20","6个月","4.68410"
"2011-05-20","1年","4.86400"
"2011-05-20","30天","4.49490"
"2011-05-20","14天","4.21330"
"2011-05-20","1天","4.00500"
"2011-05-23","1天","4.00080"
"2011-05-23","6个月","4.69960"
"2011-05-23","1年","4.87460"
"2011-05-23","7天","4.71080"
"2011-05-23","9个月","4.76970"
"2011-05-23","14天","4.99000"
"2011-05-23","30天","4.89000"
"2011-05-23","90天","4.56820"
"2011-05-24","1天","4.47670"
"2011-05-24","1年","4.88410"
"2011-05-24","6个月","4.70170"
"2011-05-24","7天","4.73000"
"2011-05-24","9个月","4.78100"
"2011-05-24","14天","5.30470"
"2011-05-24","30天","5.12330"
"2011-05-24","90天","4.59330"
"2011-05-25","1天","4.99920"
"2011-05-25","1年","4.88790"
"2011-05-25","14天","5.59750"
"2011-05-25","30天","5.33670"
"2011-05-25","6个月","4.71610"
"2011-05-25","7天","5.30500"
"2011-05-25","90天","4.62630"
"2011-05-25","9个月","4.78960"
"2011-05-26","7天","5.08830"
"2011-05-26","90天","4.64400"
"2011-05-26","9个月","4.80220"
"2011-05-26","6个月","4.73150"
"2011-05-26","1年","4.89560"
"2011-05-26","30天","5.36000"
"2011-05-26","14天","5.55420"
"2011-05-26","1天","4.85330"
"2011-05-27","1天","2.83620"
"2011-05-27","6个月","4.72780"
"2011-05-27","1年","4.89630"
"2011-05-27","7天","4.39580"
"2011-05-27","9个月","4.79980"
"2011-05-27","14天","4.44500"
"2011-05-27","30天","5.09080"
"2011-05-27","90天","4.64200"
"2011-05-30","1天","2.55000"
"2011-05-30","1年","4.90540"
"2011-05-30","6个月","4.69680"
"2011-05-30","7天","3.20080"
"2011-05-30","9个月","4.79480"
"2011-05-30","14天","4.39000"
"2011-05-30","30天","4.73400"
"2011-05-30","90天","4.60030"
"2011-05-31","1天","3.84330"
"2011-05-31","1年","4.89400"
"2011-05-31","14天","4.80830"
"2011-05-31","30天","4.62690"
"2011-05-31","6个月","4.71300"
"2011-05-31","7天","3.84670"
"2011-05-31","90天","4.60590"
"2011-05-31","9个月","4.79240"
"2011-06-01","7天","3.91670"
"2011-06-01","90天","4.61210"
"2011-06-01","9个月","4.79210"
"2011-06-01","6个月","4.71880"
"2011-06-01","1年","4.89160"
"2011-06-01","30天","4.42990"
"2011-06-01","14天","4.27420"
"2011-06-01","1天","3.14540"
"2011-06-02","1天","2.84360"
"2011-06-02","14天","4.22580"
"2011-06-02","1年","4.89020"
"2011-06-02","7天","3.50330"
"2011-06-02","6个月","4.71910"
"2011-06-02","30天","4.49540"
"2011-06-02","90天","4.60020"
"2011-06-02","9个月","4.79200"
"2011-06-03","7天","3.50750"
"2011-06-03","6个月","4.71500"
"2011-06-03","9个月","4.78290"
"2011-06-03","90天","4.59250"
"2011-06-03","1年","4.88350"
"2011-06-03","30天","4.58400"
"2011-06-03","14天","4.13920"
"2011-06-03","1天","2.50500"
"2011-06-07","1天","2.99670"
"2011-06-07","6个月","4.72780"
"2011-06-07","14天","3.75420"
"2011-06-07","7天","3.22920"
"2011-06-07","1年","4.88320"
"2011-06-07","30天","4.60250"
"2011-06-07","90天","4.59810"
"2011-06-07","9个月","4.78220"
"2011-06-08","1年","4.88980"
"2011-06-08","6个月","4.76760"
"2011-06-08","7天","3.71000"
"2011-06-08","14天","4.23170"
"2011-06-08","1天","3.66630"
"2011-06-08","30天","4.86670"
"2011-06-08","90天","4.65430"
"2011-06-08","9个月","4.79130"
"2011-06-09","1年","4.90430"
"2011-06-09","14天","4.61250"
"2011-06-09","1天","3.78580"
"2011-06-09","7天","4.10170"
"2011-06-09","6个月","4.77260"
"2011-06-09","30天","5.13170"
"2011-06-09","90天","4.75020"
"2011-06-09","9个月","4.81220"
"2011-06-10","7天","4.61420"
"2011-06-10","6个月","4.78480"
"2011-06-10","9个月","4.82830"
"2011-06-10","90天","4.77050"
"2011-06-10","1年","4.91520"
"2011-06-10","30天","5.32420"
"2011-06-10","14天","4.64830"
"2011-06-10","1天","3.81670"
"2011-06-13","1天","3.80250"
"2011-06-13","6个月","4.79820"
"2011-06-13","14天","4.66170"
"2011-06-13","7天","4.53170"
"2011-06-13","1年","4.92060"
"2011-06-13","30天","5.39500"
"2011-06-13","90天","4.87430"
"2011-06-13","9个月","4.84030"
"2011-06-14","1年","4.93380"
"2011-06-14","6个月","4.86060"
"2011-06-14","7天","4.15920"
"2011-06-14","14天","4.30420"
"2011-06-14","1天","3.48420"
"2011-06-14","30天","5.44170"
"2011-06-14","90天","4.92320"
"2011-06-14","9个月","4.85760"
"2011-06-15","1年","4.95690"
"2011-06-15","14天","6.28580"
"2011-06-15","1天","3.98780"
"2011-06-15","7天","6.18250"
"2011-06-15","6个月","4.92110"
"2011-06-15","30天","7.16250"
"2011-06-15","90天","5.27880"
"2011-06-15","9个月","4.89260"
"2011-06-16","7天","6.60000"
"2011-06-16","6个月","4.98310"
"2011-06-16","9个月","4.92670"
"2011-06-16","90天","5.58840"
"2011-06-16","1年","4.97710"
"2011-06-16","30天","7.37080"
"2011-06-16","14天","7.02250"
"2011-06-16","1天","3.99570"
"2011-06-17","9个月","4.94960"
"2011-06-17","7天","6.68420"
"2011-06-17","90天","5.67330"
"2011-06-17","1天","3.98500"
"2011-06-17","6个月","5.01520"
"2011-06-17","14天","7.01190"
"2011-06-17","1年","4.99130"
"2011-06-17","30天","7.38950"
"2011-06-20","14天","7.54420"
"2011-06-20","1天","6.95500"
"2011-06-20","1年","5.02590"
"2011-06-20","6个月","5.04570"
"2011-06-20","9个月","4.98740"
"2011-06-20","7天","7.49580"
"2011-06-20","30天","7.44580"
"2011-06-20","90天","5.74330"
"2011-06-21","6个月","5.08080"
"2011-06-21","7天","8.32670"
"2011-06-21","14天","8.58830"
"2011-06-21","9个月","5.00390"
"2011-06-21","1年","5.04060"
"2011-06-21","1天","7.13750"
"2011-06-21","30天","7.55830"
"2011-06-21","90天","5.84210"
"2011-06-22","14天","7.15420"
"2011-06-22","1年","5.05750"
"2011-06-22","6个月","5.11010"
"2011-06-22","7天","8.83500"
"2011-06-22","1天","7.47000"
"2011-06-22","30天","7.56830"
"2011-06-22","90天","6.05940"
"2011-06-22","9个月","5.02330"
"2011-06-23","9个月","5.04830"
"2011-06-23","14天","9.06420"
"2011-06-23","1天","7.33250"
"2011-06-23","7天","9.07080"
"2011-06-23","1年","5.08130"
"2011-06-23","90天","6.38300"
"2011-06-23","30天","7.91670"
"2011-06-23","6个月","5.15470"
"2011-06-24","14天","7.30680"
"2011-06-24","1天","7.05020"
"2011-06-24","1年","5.10240"
"2011-06-24","6个月","5.17350"
"2011-06-24","9个月","5.06250"
"2011-06-24","7天","8.67000"
"2011-06-24","30天","7.88570"
"2011-06-24","90天","6.38930"
"2011-06-27","6个月","5.18320"
"2011-06-27","7天","7.26170"
"2011-06-27","14天","7.05920"
"2011-06-27","9个月","5.07510"
"2011-06-27","1年","5.10710"
"2011-06-27","1天","6.11170"
"2011-06-27","30天","7.92250"
"2011-06-27","90天","6.43020"
"2011-06-28","14天","6.44920"
"2011-06-28","1年","5.12200"
"2011-06-28","6个月","5.19760"
"2011-06-28","7天","6.49250"
"2011-06-28","1天","5.05540"
"2011-06-28","30天","7.75500"
"2011-06-28","90天","6.46110"
"2011-06-28","9个月","5.08710"
"2011-06-29","9个月","5.09610"
"2011-06-29","14天","6.22420"
"2011-06-29","1天","5.03500"
"2011-06-29","7天","6.32830"
"2011-06-29","1年","5.13090"
"2011-06-29","90天","6.45710"
"2011-06-29","30天","7.73630"
"2011-06-29","6个月","5.20380"
"2011-06-30","14天","6.26100"
"2011-06-30","1天","4.99830"
"2011-06-30","1年","5.13670"
"2011-06-30","6个月","5.20790"
"2011-06-30","9个月","5.10220"
"2011-06-30","7天","6.59860"
"2011-06-30","30天","7.56660"
"2011-06-30","90天","6.39170"
"2011-07-01","6个月","5.21550"
"2011-07-01","7天","5.94830"
"2011-07-01","14天","6.26830"
"2011-07-01","9个月","5.10840"
"2011-07-01","1年","5.14050"
"2011-07-01","1天","4.72970"
"2011-07-01","30天","7.27270"
"2011-07-01","90天","6.38670"
"2011-07-04","14天","4.42080"
"2011-07-04","1年","5.14850"
"2011-07-04","6个月","5.21400"
"2011-07-04","1天","2.85050"
"2011-07-04","30天","6.67920"
"2011-07-04","9个月","5.11060"
"2011-07-04","7天","4.76170"
"2011-07-04","90天","6.35790"
"2011-07-05","7天","6.79920"
"2011-07-05","9个月","5.11470"
"2011-07-05","14天","7.49920"
"2011-07-05","30天","6.39600"
"2011-07-05","1天","5.83920"
"2011-07-05","6个月","5.20690"
"2011-07-05","90天","6.34810"
"2011-07-05","1年","5.14960"
"2011-07-06","7天","7.43670"
"2011-07-06","14天","7.49830"
"2011-07-06","30天","6.42920"
"2011-07-06","6个月","5.21050"
"2011-07-06","9个月","5.11630"
"2011-07-06","1天","5.58170"
"2011-07-06","1年","5.14660"
"2011-07-06","90天","6.33330"
"2011-07-07","9个月","5.16010"
"2011-07-07","14天","7.22080"
"2011-07-07","1天","4.82920"
"2011-07-07","7天","5.61330"
"2011-07-07","90天","6.33020"
"2011-07-07","1年","5.19230"
"2011-07-07","30天","6.07170"
"2011-07-07","6个月","5.23850"
"2011-07-08","6个月","5.23280"
"2011-07-08","9个月","5.16840"
"2011-07-08","14天","6.41830"
"2011-07-08","30天","5.88920"
"2011-07-08","1年","5.19780"
"2011-07-08","7天","6.25420"
"2011-07-08","90天","6.30570"
"2011-07-08","1天","4.99830"
"2011-07-11","7天","5.32830"
"2011-07-11","9个月","5.17890"
"2011-07-11","14天","5.32330"
"2011-07-11","30天","5.54500"
"2011-07-11","1天","4.01500"
"2011-07-11","6个月","5.24100"
"2011-07-11","90天","6.23980"
"2011-07-11","1年","5.20270"
"2011-07-12","7天","4.86830"
"2011-07-12","14天","5.18580"
"2011-07-12","30天","5.32140"
"2011-07-12","6个月","5.24350"
"2011-07-12","9个月","5.17750"
"2011-07-12","1天","2.43250"
"2011-07-12","1年","5.20160"
"2011-07-12","90天","6.19120"
"2011-07-13","9个月","5.17880"
"2011-07-13","14天","4.73920"
"2011-07-13","1天","3.45250"
"2011-07-13","7天","3.69750"
"2011-07-13","90天","6.11020"
"2011-07-13","1年","5.20200"
"2011-07-13","30天","5.26030"
"2011-07-13","6个月","5.25790"
"2011-07-14","6个月","5.30930"
"2011-07-14","9个月","5.18110"
"2011-07-14","14天","5.55830"
"2011-07-14","30天","5.26270"
"2011-07-14","1年","5.20410"
"2011-07-14","7天","4.80420"
"2011-07-14","90天","6.08530"
"2011-07-14","1天","4.22170"
"2011-07-15","7天","4.09250"
"2011-07-15","9个月","5.18690"
"2011-07-15","14天","5.95670"
"2011-07-15","30天","5.31090"
"2011-07-15","1天","3.86830"
"2011-07-15","6个月","5.27880"
"2011-07-15","90天","6.02160"
"2011-07-15","1年","5.20610"
"2011-07-18","7天","4.52170"
"2011-07-18","14天","5.57330"
"2011-07-18","30天","5.42000"
"2011-07-18","6个月","5.27220"
"2011-07-18","9个月","5.18920"
"2011-07-18","1天","3.63670"
"2011-07-18","1年","5.20650"
"2011-07-18","90天","5.99270"
"2011-07-19","6个月","5.27850"
"2011-07-19","7天","4.58170"
"2011-07-19","90天","5.98100"
"2011-07-19","30天","5.44500"
"2011-07-19","9个月","5.18980"
"2011-07-19","1天","4.43000"
"2011-07-19","1年","5.20680"
"2011-07-19","14天","5.25580"
"2011-07-20","14天","5.73670"
"2011-07-20","30天","5.90830"
"2011-07-20","1天","4.73830"
"2011-07-20","6个月","5.29090"
"2011-07-20","90天","5.96940"
"2011-07-20","1年","5.20930"
"2011-07-20","7天","5.35330"
"2011-07-20","9个月","5.19570"
"2011-07-21","14天","6.38080"
"2011-07-21","1天","5.42080"
"2011-07-21","30天","6.61170"
"2011-07-21","6个月","5.29630"
"2011-07-21","90天","5.95600"
"2011-07-21","1年","5.21250"
"2011-07-21","7天","5.77420"
"2011-07-21","9个月","5.20300"
"2011-07-22","14天","6.41830"
"2011-07-22","1天","5.29670"
"2011-07-22","1年","5.21970"
"2011-07-22","30天","6.99750"
"2011-07-22","6个月","5.28070"
"2011-07-22","7天","5.42000"
"2011-07-22","90天","5.96880"
"2011-07-22","9个月","5.19180"
"2011-07-25","6个月","5.27750"
"2011-07-25","7天","5.25920"
"2011-07-25","90天","6.03830"
"2011-07-25","30天","6.66080"
"2011-07-25","9个月","5.19280"
"2011-07-25","1天","5.14080"
"2011-07-25","1年","5.22390"
"2011-07-25","14天","6.40080"
"2011-07-26","14天","6.16170"
"2011-07-26","30天","6.66920"
"2011-07-26","1天","4.61500"
"2011-07-26","6个月","5.28560"
"2011-07-26","90天","6.02830"
"2011-07-26","1年","5.22930"
"2011-07-26","7天","4.99080"
"2011-07-26","9个月","5.19640"
"2011-07-27","14天","6.40000"
"2011-07-27","1天","4.14830"
"2011-07-27","30天","6.58330"
"2011-07-27","6个月","5.27630"
"2011-07-27","90天","6.01980"
"2011-07-27","1年","5.22960"
"2011-07-27","7天","4.95830"
"2011-07-27","9个月","5.19570"
"2011-07-28","14天","5.80750"
"2011-07-28","1天","3.63670"
"2011-07-28","1年","5.22970"
"2011-07-28","30天","6.42800"
